"","Indice","response","phi_l_ed","phi_l_jw","phi_l_dm1","phi_l_dm2","phi_f_ed","phi_f_jw","phi_f_dm1","phi_f_dm2","phi_m_ed","phi_m_jw","phi_m_dm1","phi_m_dm2","phi_addr","phi_age","phi_res_city","phi_race","phi_ethnic","phi_party","phi_gender","phi_birth_st"
"15528",15528,0,7,0.638888888888889,4,4,6,0.398809523809524,3,3,10,0.256410256410256,3,2,12,0,1,0,1,1,1,0
"15529",15529,0,7,0.577380952380952,3,3,7,0.430555555555556,2,2,11,0.482051282051282,4,3,12,0,1,0,1,1,1,0
"15530",15530,0,8,0.608333333333333,3,3,7,0.488095238095238,2,2,11,0.448717948717949,3,3,11,0,1,0,1,1,1,0
"15531",15531,0,5,1,3,3,5,1,3,3,6,1,3,3,0,0,0,1,0,1,0,0
"15532",15532,0,6,0.527777777777778,4,4,7,0.616666666666667,2,2,1,0.0333333333333334,1,0,10,1,0,1,1,1,1,1
"15533",15533,0,5,1,3,3,4,0.27,2,2,6,0.357142857142857,3,3,10,0,0,1,1,1,1,1
"15534",15534,0,7,0.541666666666667,3,3,7,1,4,4,6,0.438095238095238,3,3,12,0,0,1,1,1,1,1
"15535",15535,0,7,1,4,4,0,0,0,0,5,1,3,2,14,0,0,1,1,1,1,1
"15536",15536,0,7,1,4,4,0,0,0,0,5,1,3,3,14,0,0,1,1,1,1,1
"15537",15537,0,5,0.49,1,1,7,0.563492063492063,2,2,5,0.555555555555556,3,4,0,0,0,1,1,0,1,1
"15538",15538,0,7,1,4,4,0,0,0,0,5,1,3,3,14,0,0,1,1,1,1,1
"15539",15539,0,6,0.604761904761905,3,3,0,0,0,0,6,0.35,3,3,13,0,0,1,1,1,1,0
"15540",15540,0,4,0.533333333333333,3,3,0,0,0,0,5,0.444444444444445,3,3,12,0,0,1,1,1,1,0
"15541",15541,0,0,0,0,0,5,0.555555555555556,4,4,6,0.555555555555556,3,3,0,1,0,1,0,0,0,0
"15542",15542,0,7,0.562962962962963,4,4,3,0.366666666666667,2,2,6,1,3,3,11,0,0,1,1,1,1,0
"15543",15543,0,4,0.48,2,2,0,0,0,0,6,1,4,4,17,0,0,1,1,1,1,0
"15544",15544,0,5,0.438095238095238,3,3,0,0,0,0,5,0.555555555555556,4,4,3,0,0,1,1,1,1,0
"15545",15545,0,5,0.533333333333333,3,3,0,0,0,0,5,0.321428571428572,2,2,12,0,0,1,1,1,1,0
"15546",15546,0,4,0.48,2,2,6,0.563492063492063,4,4,4,0.388888888888889,3,3,15,0,0,1,1,1,1,0
"15547",15547,0,5,0.438095238095238,2,1,0,0,0,0,5,0.555555555555556,3,3,14,1,0,1,1,0,1,0
"15548",15548,0,9,0.510822510822511,3,3,0,0,0,0,0,0,0,0,20,0,0,1,0,0,1,0
"15549",15549,0,6,0.488095238095238,4,4,5,0.544444444444445,3,3,5,0.444444444444445,3,3,0,0,0,1,1,1,1,0
"15550",15550,0,0,0,0,0,5,0.38,3,2,5,0.333333333333333,2,2,0,0,0,1,0,0,0,0
"15551",15551,0,6,0.404761904761905,3,3,0,0,0,0,6,1,3,3,15,0,0,1,1,1,1,0
"15552",15552,0,7,0.476190476190476,4,4,0,0,0,0,6,0.563492063492063,4,4,15,0,0,1,1,0,1,0
"15553",15553,0,0,0,0,0,5,0.38,3,2,5,0.333333333333333,2,2,0,0,0,1,0,0,0,0
"15554",15554,0,6,0.488095238095238,4,4,4,0.444444444444445,3,3,6,0.444444444444445,3,3,0,0,0,1,0,0,0,0
"15555",15555,0,7,0.574074074074074,3,3,0,0,0,0,5,0.5,3,3,11,0,0,0,0,0,1,1
"15556",15556,0,8,0.5,4,4,0,0,0,0,4,1,2,2,16,0,0,0,1,0,1,0
"15557",15557,0,0,0,0,0,5,0.544444444444445,3,3,5,0.349206349206349,3,3,0,0,0,1,0,0,0,0
"15558",15558,0,8,0.574074074074074,3,3,4,0.422222222222222,3,4,0,0,0,0,13,1,0,1,1,1,1,1
"15559",15559,0,6,0.562962962962963,3,3,0,0,0,0,5,0.5,4,4,14,0,0,1,1,1,1,1
"15560",15560,0,7,0.406481481481482,4,4,0,0,0,0,13,0.674603174603175,4,3,10,0,0,1,1,1,1,1
"15561",15561,0,9,0.509259259259259,3,3,0,0,0,0,4,0.333333333333333,3,3,0,0,0,1,1,0,1,0
"15562",15562,0,9,0.509259259259259,3,3,5,1,2,2,12,0.522222222222222,3,3,0,0,0,1,1,1,0,1
"15563",15563,0,0,0,0,0,5,0.544444444444445,3,3,5,0.349206349206349,3,3,0,0,0,1,0,0,0,0
"15564",15564,0,7,0.462962962962963,3,3,4,0.38,0,0,6,0.571428571428572,2,2,13,0,0,0,1,1,1,1
"15565",15565,0,7,0.459259259259259,3,3,7,0.563492063492063,3,2,4,0.404761904761905,2,2,12,0,0,0,1,1,1,1
"15566",15566,0,8,0.509259259259259,3,3,6,1,3,3,3,0.20952380952381,2,2,19,0,0,1,1,1,1,0
"15567",15567,0,4,0.444444444444445,4,4,0,0,0,0,8,1,3,4,17,0,0,1,1,1,1,1
"15568",15568,0,5,0.422222222222222,4,4,0,0,0,0,7,0.558333333333333,3,3,17,0,0,1,1,1,1,1
"15569",15569,0,0,0,0,0,6,0.507936507936508,4,4,7,0.558333333333333,4,4,0,0,0,1,1,1,0,1
"15570",15570,0,3,0.195714285714286,0,0,2,0.194444444444445,2,2,7,0.513888888888889,4,4,15,1,1,1,1,1,1,1
"15571",15571,0,6,0.46031746031746,4,4,0,0,0,0,5,0.422222222222222,3,2,2,1,0,1,1,1,1,1
"15572",15572,0,5,0.189259259259259,1,1,0,0,0,0,4,0.488888888888889,3,3,16,0,1,1,1,1,1,0
"15573",15573,0,0,0,0,0,6,0.507936507936508,4,4,7,0.558333333333333,4,4,0,0,0,1,1,1,0,1
"15574",15574,0,4,0.388888888888889,3,3,7,1,3,3,3,0.366666666666667,2,1,18,1,1,1,1,1,1,1
"15575",15575,0,9,0.55,4,4,0,0,0,0,5,1,2,2,12,0,1,1,1,1,1,1
"15576",15576,0,4,0.516666666666667,4,4,0,0,0,0,5,1,2,2,12,0,0,1,1,0,1,0
"15577",15577,0,4,0.535714285714286,2,2,4,0.422222222222222,2,2,2,0.248888888888889,1,1,5,0,0,1,1,1,1,1
"15578",15578,0,5,0.404761904761905,3,3,4,0.422222222222222,3,3,7,0.459259259259259,4,4,15,1,0,1,1,1,1,1
"15579",15579,0,3,0.5,1,1,0,0,0,0,5,0.544444444444445,3,3,17,0,0,1,1,1,1,0
"15580",15580,0,7,0.541666666666667,4,4,0,0,0,0,5,1,3,3,14,0,0,1,1,0,1,1
"15581",15581,0,4,0.273809523809524,3,3,5,1,3,3,4,0.422222222222222,1,1,3,1,0,1,1,1,1,1
"15582",15582,0,5,0.527777777777778,3,3,4,0.167619047619048,1,1,7,0.558333333333333,3,3,3,0,0,1,1,1,1,1
"15583",15583,0,5,0.527777777777778,3,3,5,0.46031746031746,2,2,5,0.291428571428571,2,2,0,0,0,1,1,0,1,1
"15584",15584,0,0,0,0,0,6,1,2,2,7,1,3,3,0,0,0,1,0,1,0,1
"15585",15585,0,4,0.35,2,2,4,0.444444444444445,3,3,7,0.488095238095238,4,4,3,1,0,1,1,1,1,1
"15586",15586,0,2,0.266666666666667,1,1,6,0.5,4,3,5,0.357142857142857,3,3,15,0,0,1,1,1,1,1
"15587",15587,0,5,0.527777777777778,4,4,0,0,0,0,3,0.472222222222222,1,1,17,0,0,1,1,1,1,0
"15588",15588,0,4,0.388888888888889,3,3,0,0,0,0,3,1,2,2,12,0,0,1,1,1,1,0
"15589",15589,0,6,0.535714285714286,3,3,3,0.273809523809524,1,1,0,0,0,0,12,1,0,1,1,0,1,1
"15590",15590,0,4,0.5,1,1,3,0.25,2,2,2,0.277777777777778,2,2,13,0,0,1,1,1,1,0
"15591",15591,0,3,0.366666666666667,3,3,0,0,0,0,6,0.507936507936508,3,3,10,0,0,1,1,1,1,1
"15592",15592,0,4,0.555555555555556,3,3,0,0,0,0,6,0.507936507936508,3,3,11,0,0,1,1,1,1,1
"15593",15593,0,3,0.33,1,1,7,0.563492063492063,4,4,5,0.488888888888889,2,2,0,0,0,1,1,1,0,1
"15594",15594,0,4,0.555555555555556,3,3,0,0,0,0,6,0.507936507936508,3,3,11,0,0,1,1,1,1,1
"15595",15595,0,5,0.404761904761905,4,4,0,0,0,0,4,0.488888888888889,3,3,13,0,0,1,0,1,1,1
"15596",15596,0,5,0.527777777777778,2,2,0,0,0,0,4,0.516666666666667,2,2,11,0,0,1,1,0,1,1
"15597",15597,0,0,0,0,0,4,0.516666666666667,2,2,4,0.516666666666667,3,3,0,0,0,1,0,1,0,0
"15598",15598,0,5,0.527777777777778,2,2,5,0.533333333333333,3,3,5,0.533333333333333,4,4,11,0,0,1,1,1,1,1
"15599",15599,0,0,0,0,0,4,0.516666666666667,2,2,4,0.516666666666667,3,3,0,0,0,1,0,1,0,0
"15600",15600,0,7,0.541666666666667,3,3,3,0.225,3,3,0,0,0,0,17,0,0,1,1,0,1,1
"15601",15601,0,4,0.388888888888889,2,2,6,0.402777777777778,2,2,6,0.535714285714286,3,3,15,1,0,1,1,1,1,0
"15602",15602,0,4,1,3,3,6,0.535714285714286,3,3,2,0.277777777777778,1,1,11,1,0,1,1,0,1,1
"15603",15603,0,0,0,0,0,6,1,2,2,7,1,3,3,0,0,0,1,0,1,0,1
"15604",15604,0,5,0.527777777777778,3,3,6,0.552380952380952,3,3,5,0.516666666666667,2,2,0,0,0,1,0,0,0,1
"15605",15605,0,6,0.416666666666667,3,3,6,0.552380952380952,3,3,5,0.291666666666667,3,3,3,0,0,1,1,1,1,0
"15606",15606,0,8,0.546296296296296,4,4,6,0.552380952380952,2,2,0,0,0,0,13,0,0,1,1,0,1,1
"15607",15607,0,4,0.516666666666667,3,3,0,0,0,0,5,1,3,3,15,0,0,1,1,1,1,0
"15608",15608,0,6,0.416666666666667,2,2,0,0,0,0,5,0.533333333333333,3,3,12,0,0,1,1,1,1,0
"15609",15609,0,0,0,0,0,10,0.522306397306397,3,3,5,1,3,3,0,0,0,1,1,1,0,0
"15610",15610,0,0,0,0,0,7,0.625925925925926,3,2,5,1,3,3,0,0,0,1,0,1,0,0
"15611",15611,0,8,1,4,4,0,0,0,0,4,0.266666666666667,3,3,11,0,0,1,1,1,1,0
"15612",15612,0,5,0.555555555555556,3,3,0,0,0,0,5,0.422222222222222,3,3,11,0,0,1,1,1,1,0
"15613",15613,0,0,0,0,0,10,0.56969696969697,3,3,5,1,3,3,0,0,0,1,0,1,1,0
"15614",15614,0,0,0,0,0,7,0.625925925925926,3,2,5,1,3,3,0,0,0,1,0,1,0,0
"15615",15615,0,5,0.380952380952381,3,3,0,0,0,0,3,0.225,1,1,9,0,0,1,1,1,1,1
"15616",15616,0,6,0.563492063492063,4,4,0,0,0,0,5,1,2,2,12,0,0,1,1,1,1,1
"15617",15617,0,6,0.468253968253968,3,3,6,0.552380952380952,3,3,8,1,3,3,0,0,0,1,1,1,1,0
"15618",15618,0,11,0.591269841269841,4,3,6,0.552380952380952,3,3,7,1,3,3,0,0,0,1,1,0,1,1
"15619",15619,0,6,0.535714285714286,4,4,0,0,0,0,7,1,4,4,13,0,0,1,1,1,1,0
"15620",15620,0,6,0.571428571428572,3,3,0,0,0,0,8,1,4,4,14,1,0,1,1,1,1,0
"15621",15621,0,6,0.468253968253968,3,3,4,0.488888888888889,3,3,6,0.459259259259259,3,3,0,1,0,1,1,1,1,0
"15622",15622,0,6,0.468253968253968,3,3,4,0.4,2,2,9,0.555555555555556,4,4,0,1,0,1,1,1,0,0
"15623",15623,0,10,0.591666666666667,4,3,0,0,0,0,4,0.292857142857143,2,3,10,0,0,1,1,1,1,0
"15624",15624,0,10,0.591666666666667,4,4,0,0,0,0,5,1,2,2,9,0,0,1,1,1,1,0
"15625",15625,0,0,0,0,0,5,1,2,2,4,0.516666666666667,2,2,0,0,0,1,0,0,0,0
"15626",15626,0,10,0.585714285714286,4,4,5,0.588888888888889,2,2,4,0.533333333333333,2,2,12,0,1,1,1,1,1,1
"15627",15627,0,10,0.423809523809524,4,4,0,0,0,0,3,0.333333333333333,0,1,14,0,0,1,0,0,0,0
"15628",15628,0,0,0,0,0,5,1,2,2,4,0.516666666666667,2,2,0,0,0,1,0,1,0,0
"15629",15629,0,8,0.488888888888889,4,3,5,0.544444444444445,4,4,7,1,3,3,11,0,1,1,1,1,1,0
"15630",15630,0,8,0.534920634920635,3,2,5,0.438095238095238,2,3,3,0.366666666666667,1,1,10,1,0,1,1,1,1,0
"15631",15631,0,6,0.476190476190476,4,4,0,0,0,0,4,0.422222222222222,2,2,14,0,0,1,1,0,0,0
"15632",15632,0,7,0.571428571428572,4,4,0,0,0,0,6,0.544444444444445,4,4,12,0,0,1,0,0,1,0
"15633",15633,0,5,0.380952380952381,3,3,6,0.544444444444445,3,3,4,1,3,3,8,0,0,1,1,1,1,1
"15634",15634,0,7,0.423809523809524,3,3,4,0.4,1,1,5,0.516666666666667,3,3,13,0,0,1,1,1,1,1
"15635",15635,0,6,0.626984126984127,3,3,0,0,0,0,6,0.482142857142857,3,3,16,0,0,1,0,0,1,0
"15636",15636,0,7,0.571428571428572,3,3,0,0,0,0,6,0.563492063492063,3,3,19,1,0,0,0,0,1,1
"15637",15637,0,8,1,4,4,5,0.422222222222222,3,3,6,0.535714285714286,4,4,3,0,0,1,1,1,1,1
"15638",15638,0,6,0.488095238095238,4,4,5,0.555555555555556,3,3,4,0.507936507936508,3,3,16,0,0,1,1,1,1,1
"15639",15639,0,8,0.423809523809524,3,3,0,0,0,0,6,0.507936507936508,3,3,14,0,0,1,1,1,1,1
"15640",15640,0,5,0.476190476190476,3,3,0,0,0,0,6,1,2,2,21,1,0,1,1,0,1,1
"15641",15641,0,5,0.368253968253968,3,3,6,0.380952380952381,2,2,4,0.488888888888889,3,3,4,1,0,1,1,1,1,1
"15642",15642,0,7,0.423809523809524,3,3,7,0.438095238095238,3,3,4,0.488888888888889,2,2,2,0,0,1,1,1,1,1
"15643",15643,0,6,0.452777777777778,3,3,0,0,0,0,0,0,0,0,15,1,0,1,1,1,1,0
"15644",15644,0,8,0.5,4,4,0,0,0,0,5,0.422222222222222,3,3,10,0,0,1,1,1,1,1
"15645",15645,0,0,0,0,0,6,0.555555555555556,3,3,5,0.3,2,2,0,0,0,1,0,1,1,1
"15646",15646,0,7,0.569444444444445,4,4,5,0.527777777777778,2,2,6,0.555555555555556,3,3,0,0,0,1,0,0,0,1
"15647",15647,0,11,0.532051282051282,4,4,0,0,0,0,5,0.5,4,4,14,0,0,1,1,0,1,1
"15648",15648,0,11,0.59469696969697,4,4,0,0,0,0,8,0.574074074074074,4,4,11,0,0,1,1,1,1,0
"15649",15649,0,0,0,0,0,6,0.555555555555556,3,3,5,0.3,2,2,0,0,0,1,0,1,1,1
"15650",15650,0,7,0.569444444444445,4,4,6,1,2,2,5,0.555555555555556,4,4,0,0,0,1,1,0,0,1
"15651",15651,0,8,0.5,4,4,0,0,0,0,4,0.516666666666667,3,3,12,0,0,1,1,1,0,0
"15652",15652,0,7,0.5025,3,3,0,0,0,0,4,1,1,1,15,0,0,1,1,0,1,0
"15653",15653,0,8,0.577380952380952,4,4,4,0.444444444444445,3,2,4,1,2,2,0,0,0,0,1,1,0,0
"15654",15654,0,5,0.541666666666667,4,4,4,0.444444444444445,2,2,3,0.25,2,2,16,0,0,1,1,1,1,1
"15655",15655,0,7,0.481481481481482,4,4,6,0.544444444444445,2,2,4,0.555555555555556,3,3,10,0,0,1,1,1,1,1
"15656",15656,0,6,0.563492063492063,4,4,6,0.555555555555556,3,3,6,0.46031746031746,3,4,8,0,0,1,1,1,1,1
"15657",15657,0,7,0.472222222222222,3,3,5,0.544444444444445,3,3,6,1,3,3,10,1,0,1,1,1,1,1
"15658",15658,0,6,1,3,3,4,0.422222222222222,4,3,6,0.544444444444445,4,4,11,1,0,1,1,1,1,1
"15659",15659,0,6,1,3,3,0,0,0,0,0,0,0,0,13,1,0,1,1,1,1,0
"15660",15660,0,6,1,3,3,0,0,0,0,6,0.535714285714286,4,4,12,0,0,1,1,1,1,0
"15661",15661,0,7,1,4,4,6,0.563492063492063,4,4,7,1,4,4,0,0,0,1,1,0,1,1
"15662",15662,0,6,1,3,3,0,0,0,0,0,0,0,0,13,1,0,1,1,1,1,0
"15663",15663,0,5,0.422222222222222,2,2,6,0.563492063492063,4,4,0,0,0,0,0,0,0,1,1,0,1,1
"15664",15664,0,5,0.411111111111111,3,3,6,0.422222222222222,3,3,2,0.277777777777778,1,1,0,0,0,1,1,0,0,1
"15665",15665,0,4,0.388888888888889,2,2,5,0.333333333333333,3,3,6,0.513888888888889,3,3,15,0,0,1,1,1,1,1
"15666",15666,0,4,0.337301587301587,3,3,5,0.588888888888889,3,3,3,1,2,2,14,1,0,1,1,1,1,1
"15667",15667,0,6,0.444444444444445,3,3,0,0,0,0,4,0.5,3,3,8,0,0,1,1,1,1,0
"15668",15668,0,6,1,3,3,0,0,0,0,4,0.35,2,1,10,0,0,1,1,1,1,0
"15669",15669,0,0,0,0,0,5,0.444444444444445,3,3,4,0.5,3,3,0,0,0,1,1,0,0,0
"15670",15670,0,5,0.444444444444445,3,3,0,0,0,0,6,1,3,3,8,0,0,1,1,1,1,0
"15671",15671,0,5,0.46031746031746,4,4,0,0,0,0,5,0.325,2,2,12,0,0,1,1,1,1,0
"15672",15672,0,5,0.527777777777778,2,2,0,0,0,0,8,0.518518518518519,3,3,8,0,0,1,1,1,1,0
"15673",15673,0,0,0,0,0,5,0.444444444444445,3,3,4,0.5,3,3,0,0,0,1,1,0,0,0
"15674",15674,0,5,0.527777777777778,2,2,0,0,0,0,8,0.518518518518519,3,3,8,0,0,1,1,1,1,0
"15675",15675,0,4,0.3,2,2,0,0,0,0,0,0,0,0,15,0,0,1,0,1,1,0
"15676",15676,0,6,0.563492063492063,4,4,0,0,0,0,6,1,4,4,14,0,0,1,1,1,1,0
"15677",15677,0,0,0,0,0,6,0.46031746031746,3,4,5,1,2,2,0,0,0,1,1,1,0,0
"15678",15678,0,7,0.296296296296296,3,3,5,0.46031746031746,4,3,4,0.488888888888889,2,2,14,0,1,1,0,1,1,1
"15679",15679,0,5,0.527777777777778,3,3,0,0,0,0,6,1,3,3,14,0,1,1,1,1,1,0
"15680",15680,0,6,0.402777777777778,3,3,0,0,0,0,6,1,2,2,4,0,0,1,1,1,1,0
"15681",15681,0,0,0,0,0,6,0.46031746031746,3,4,5,1,2,2,0,0,0,1,1,1,0,0
"15682",15682,0,5,0.555555555555556,4,4,7,1,4,4,6,1,4,4,14,0,1,1,1,1,1,1
"15683",15683,0,5,0.273148148148148,2,2,7,0.552380952380952,4,4,4,0.422222222222222,1,1,0,0,0,1,1,1,1,0
"15684",15684,0,8,0.527777777777778,3,3,6,0.438095238095238,3,3,5,1,3,3,0,0,0,1,0,0,0,0
"15685",15685,0,7,0.45,4,4,5,0.321428571428572,3,3,5,0.544444444444445,3,3,11,1,1,1,1,1,1,1
"15686",15686,0,8,1,3,3,6,0.552380952380952,3,3,5,0.357142857142857,2,2,13,1,1,1,1,1,1,1
"15687",15687,0,8,0.558333333333333,4,4,0,0,0,0,7,0.423809523809524,2,2,13,0,0,1,1,1,1,0
"15688",15688,0,5,0.341666666666667,2,2,0,0,0,0,7,0.426190476190476,3,3,12,0,0,0,1,1,1,0
"15689",15689,0,0,0,0,0,6,0.490476190476191,3,3,6,0.563492063492063,4,4,0,1,0,0,1,1,0,0
"15690",15690,0,5,0.273148148148148,2,2,5,0.533333333333333,2,2,6,0.552380952380952,4,3,0,0,0,0,1,1,0,0
"15691",15691,0,7,0.541666666666667,3,3,0,0,0,0,5,1,2,2,11,0,1,1,1,1,1,1
"15692",15692,0,7,0.638888888888889,4,4,0,0,0,0,2,0.195,0,0,14,0,0,1,1,1,1,1
"15693",15693,0,5,0.3,2,2,0,0,0,0,4,1,2,2,11,1,1,1,1,1,1,0
"15694",15694,0,7,0.569444444444445,3,3,3,0.285714285714286,4,4,3,0.366666666666667,2,2,9,0,0,1,1,1,1,1
"15695",15695,0,7,1,3,3,0,0,0,0,5,0.422222222222222,2,2,12,0,1,1,1,1,1,0
"15696",15696,0,8,1,3,3,0,0,0,0,5,0.422222222222222,2,2,14,0,1,1,1,1,1,1
"15697",15697,0,6,0.3,2,2,5,0.527777777777778,4,4,5,0.527777777777778,3,3,12,0,1,1,1,1,1,1
"15698",15698,0,8,0.577380952380952,4,4,5,0.527777777777778,4,4,5,0.46031746031746,3,3,14,0,1,1,1,1,1,1
"15699",15699,0,7,0.569444444444445,3,3,3,0.404761904761905,1,1,2,0.277777777777778,1,1,10,1,0,1,1,1,1,1
"15700",15700,0,5,0.30952380952381,3,3,5,0.626984126984127,2,2,12,0.55952380952381,4,4,11,0,1,1,0,1,1,1
"15701",15701,0,5,0.341666666666667,3,3,6,0.535714285714286,3,3,5,0.527777777777778,2,2,12,0,1,1,1,1,1,0
"15702",15702,0,7,0.638888888888889,4,4,5,0.394285714285714,3,3,0,0,0,0,8,0,1,1,1,0,1,0
"15703",15703,0,8,0.574074074074074,3,3,0,0,0,0,6,1,4,4,6,0,0,1,1,1,1,1
"15704",15704,0,6,0.626984126984127,3,3,0,0,0,0,6,0.535714285714286,3,3,14,1,0,1,1,1,1,1
"15705",15705,0,0,0,0,0,4,0.516666666666667,1,1,6,1,4,4,0,0,0,1,1,1,0,0
"15706",15706,0,6,0.626984126984127,3,3,0,0,0,0,6,0.535714285714286,3,3,14,1,0,1,1,1,1,1
"15707",15707,0,6,0.444444444444445,4,4,0,0,0,0,6,1,4,4,8,0,0,0,0,1,1,0
"15708",15708,0,0,0,0,0,4,0.516666666666667,1,1,6,1,4,4,0,0,0,1,1,1,0,0
"15709",15709,0,6,1,3,3,6,0.438095238095238,3,3,6,0.555555555555556,4,4,7,0,0,1,1,1,1,1
"15710",15710,0,6,1,3,3,6,0.552380952380952,3,3,6,1,4,4,12,0,1,1,1,1,0,1
"15711",15711,0,6,1,3,3,0,0,0,0,7,1,3,3,13,0,0,1,1,0,1,0
"15712",15712,0,8,1,4,4,0,0,0,0,7,0.46031746031746,3,4,2,1,0,1,0,0,1,0
"15713",15713,0,7,0.513888888888889,3,3,5,0.5,4,3,6,0.552380952380952,2,2,0,0,0,1,0,1,0,0
"15714",15714,0,4,0.333333333333333,2,2,6,1,2,3,11,0.515873015873016,3,4,14,0,1,1,1,1,1,1
"15715",15715,0,5,0.316666666666667,3,3,0,0,0,0,3,0.472222222222222,1,1,15,0,1,1,1,0,1,0
"15716",15716,0,8,0.541666666666667,4,4,0,0,0,0,4,0.388888888888889,3,3,12,0,1,1,1,0,1,0
"15717",15717,0,5,0.375,3,3,6,0.476190476190476,3,3,6,0.535714285714286,4,4,13,1,1,1,1,1,1,0
"15718",15718,0,6,0.45,3,3,5,0.468253968253968,2,2,3,0.25,2,2,11,1,0,1,1,1,1,0
"15719",15719,0,6,0.416666666666667,4,4,0,0,0,0,5,0.414285714285714,2,2,13,0,0,1,1,1,1,1
"15720",15720,0,7,0.392857142857143,4,4,0,0,0,0,7,0.46031746031746,3,4,14,0,0,1,1,1,1,1
"15721",15721,0,0,0,0,0,7,1,3,3,7,0.552380952380952,2,3,0,0,0,1,1,1,0,0
"15722",15722,0,5,0.291666666666667,2,2,6,0.563492063492063,3,3,5,0.357142857142857,2,3,13,0,0,1,1,1,1,1
"15723",15723,0,7,0.416666666666667,4,4,0,0,0,0,4,0.516666666666667,2,2,15,0,0,1,1,1,1,0
"15724",15724,0,8,0.430555555555556,4,4,0,0,0,0,4,0.488888888888889,1,1,13,0,0,1,1,1,1,0
"15725",15725,0,0,0,0,0,7,1,3,3,7,0.552380952380952,2,3,0,0,0,1,1,1,0,0
"15726",15726,0,6,0.45,3,3,4,0.516666666666667,3,3,2,0.133333333333333,1,1,13,1,0,1,1,1,1,0
"15727",15727,0,6,0.544444444444445,3,3,4,0.516666666666667,2,2,6,0.404761904761905,3,2,0,0,0,1,1,0,0,0
"15728",15728,0,5,0.527777777777778,3,3,6,1,3,3,3,0.472222222222222,2,2,12,0,1,1,1,1,1,0
"15729",15729,0,7,0.511111111111111,3,3,6,0.552380952380952,3,3,5,1,3,3,15,1,1,1,1,1,1,0
"15730",15730,0,5,0.544444444444445,3,3,8,0.562962962962963,4,4,6,1,4,4,12,0,1,1,1,1,1,0
"15731",15731,0,6,0.468253968253968,3,3,0,0,0,0,5,0.35,3,3,14,0,0,1,1,1,1,1
"15732",15732,0,5,0.45,2,2,0,0,0,0,5,0.148148148148148,2,2,9,0,0,1,0,1,1,1
"15733",15733,0,0,0,0,0,6,0.555555555555556,4,4,6,0.535714285714286,3,3,0,0,0,1,1,0,0,0
"15734",15734,0,4,0.422222222222222,3,3,6,0.444444444444445,3,3,5,0.527777777777778,2,2,11,0,0,1,1,1,1,1
"15735",15735,0,12,0.674603174603175,3,3,0,0,0,0,7,0.291666666666667,3,3,15,1,0,1,0,0,1,1
"15736",15736,0,6,0.544444444444445,2,2,0,0,0,0,7,0.291666666666667,3,3,13,0,0,1,1,0,1,0
"15737",15737,0,0,0,0,0,5,0.468253968253968,3,3,7,0.361111111111111,2,2,0,0,0,1,0,1,0,1
"15738",15738,0,3,0.177777777777778,1,1,4,0.323809523809524,2,2,5,0.375,3,3,14,0,0,1,1,1,1,0
"15739",15739,0,0,0,0,0,6,0.555555555555556,4,4,6,0.535714285714286,3,3,0,0,0,1,1,0,0,0
"15740",15740,0,4,0.422222222222222,2,2,3,0.416666666666667,2,2,6,0.46031746031746,3,3,13,0,0,1,1,1,1,0
"15741",15741,0,6,0.486111111111111,2,2,5,0.375,3,3,5,0.357142857142857,3,2,13,0,0,1,1,1,1,0
"15742",15742,0,6,0.563492063492063,4,4,4,0.25,2,1,4,0.203174603174603,1,1,16,0,0,1,1,1,1,0
"15743",15743,0,5,0.468253968253968,3,3,0,0,0,0,3,0.333333333333333,1,1,12,1,0,1,1,1,1,1
"15744",15744,0,6,0.563492063492063,3,3,0,0,0,0,3,0.366666666666667,1,1,12,0,0,1,1,1,1,1
"15745",15745,0,6,1,3,3,8,0.459259259259259,3,3,4,1,2,2,0,0,0,1,1,0,0,1
"15746",15746,0,5,0.468253968253968,3,3,0,0,0,0,3,0.333333333333333,1,1,12,1,0,1,1,1,1,1
"15747",15747,0,5,0.444444444444445,3,3,0,0,0,0,4,0.361111111111111,3,3,10,0,0,1,1,1,1,0
"15748",15748,0,6,0.472222222222222,3,3,0,0,0,0,5,0.422222222222222,3,4,12,0,0,1,0,0,1,1
"15749",15749,0,0,0,0,0,5,0.468253968253968,3,3,7,0.361111111111111,2,2,0,0,0,1,0,1,0,1
"15750",15750,0,5,0.45,2,2,6,0.555555555555556,4,4,7,0.5,3,3,10,1,0,1,1,1,1,1
"15751",15751,0,5,0.38,2,2,0,0,0,0,6,1,3,3,8,0,0,1,0,1,1,1
"15752",15752,0,5,0.46031746031746,3,3,0,0,0,0,6,1,3,3,15,0,0,1,1,1,1,1
"15753",15753,0,0,0,0,0,6,0.552380952380952,2,3,5,1,3,3,0,0,0,1,1,1,0,1
"15754",15754,0,0,0,0,0,6,0.563492063492063,3,3,6,1,4,4,0,0,0,1,1,0,0,1
"15755",15755,0,0,0,0,0,5,0.422222222222222,2,2,5,0.422222222222222,3,3,0,0,0,1,1,0,1,1
"15756",15756,0,0,0,0,0,6,0.563492063492063,3,3,6,1,4,4,0,0,0,1,1,0,0,1
"15757",15757,0,5,0.468253968253968,3,3,4,0.388888888888889,1,1,4,0.35,3,3,15,0,0,1,1,1,1,1
"15758",15758,0,6,1,3,3,4,0.422222222222222,1,1,6,1,4,4,9,0,1,1,0,1,1,1
